1|0|0.000000|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
2|0|0.041693|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
3|1|0.041715|44|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
4|0|0.042071|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
5|1|0.042102|32|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
6|0|0.173393|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
7|1|0.173435|44|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
8|0|0.174617|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
9|1|0.174665|32|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
10|0|0.217364|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
11|0|0.217634|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
12|1|0.217695|32|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
13|0|0.266744|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
14|0|0.267138|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
15|1|0.267160|32|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
16|0|0.540509|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
17|0|0.541787|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
18|1|0.541855|32|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
19|0|0.731302|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
20|1|0.731338|44|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
21|0|0.732078|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
22|1|0.732123|32|4|6|192.168.43.153|185.4.1.150|54118|443|filetransfer
23|0|0.745733|1380|4|6|185.4.1.150|192.168.43.153|443|54118|filetransfer
