1|1|0.000000|134|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
2|1|0.000171|541|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
3|1|0.006255|134|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
4|1|0.006456|506|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
5|0|0.237781|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
6|0|0.237833|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
7|0|0.237839|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
8|0|0.237848|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
9|0|0.368284|192|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
10|1|0.368327|32|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
11|0|0.403734|152|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
12|1|0.403755|32|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
13|1|2.746714|779|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
14|1|2.746878|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
15|1|2.746896|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
16|1|2.746916|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
17|1|2.746943|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
18|1|2.746955|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
19|1|2.746960|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
20|1|2.747005|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
21|1|2.747022|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
22|1|2.747035|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
23|0|2.842112|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
24|1|2.842144|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
25|1|2.842157|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
26|0|2.900952|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
27|1|2.900981|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
28|1|2.900991|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
29|0|2.960432|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
30|1|2.960459|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
31|1|2.960469|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
32|0|3.001365|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
33|1|3.001399|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
34|1|3.001410|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
35|0|3.040471|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
36|1|3.040502|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
37|1|3.040512|280|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
38|0|3.080710|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
39|0|3.135133|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
40|0|3.164822|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
41|0|3.243062|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
42|0|3.320492|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
43|0|3.365061|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
44|0|3.479794|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
45|0|3.540537|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
46|0|3.603403|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
47|0|3.641751|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
48|0|3.683531|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
49|0|3.743462|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
50|0|3.804978|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
51|0|4.004155|174|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
52|1|4.004187|32|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
53|1|6.016951|134|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
54|1|6.017515|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
55|1|6.017533|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
56|1|6.017582|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
57|1|6.017591|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
58|1|6.017704|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
59|1|6.017715|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
60|1|6.017729|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
61|1|6.017765|167|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
62|0|6.123667|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
63|0|6.162020|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
64|0|6.240842|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
65|0|6.281690|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
66|0|6.361442|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
67|0|6.397160|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
68|0|6.439164|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
69|0|6.522847|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
70|0|6.524498|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
71|0|6.721788|152|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
72|1|6.721814|32|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
73|1|14.043908|232|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
74|1|14.043969|1380|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
75|1|14.043975|125|4|6|192.168.43.153|104.244.42.2|54096|443|browsing
76|0|14.368858|32|4|6|104.244.42.2|192.168.43.153|443|54096|browsing
