1|1|0.000000|794|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
2|0|0.138084|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
3|1|0.138112|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
4|0|0.139520|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
5|1|0.139532|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
6|0|0.141710|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
7|1|0.141719|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
8|0|0.144535|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
9|1|0.144555|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
10|0|0.146037|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
11|1|0.146060|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
12|0|0.147490|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
13|1|0.147504|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
14|0|0.150046|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
15|1|0.150066|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
16|0|0.151439|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
17|1|0.151484|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
18|0|0.154026|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
19|1|0.154037|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
20|0|0.154898|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
21|1|0.154907|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
22|0|0.158957|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
23|1|0.158977|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
24|0|0.159257|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
25|1|0.159266|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
26|0|0.162788|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
27|1|0.162814|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
28|0|0.164048|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
29|1|0.164073|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
30|0|0.175494|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
31|1|0.175514|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
32|0|0.175804|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
33|1|0.175809|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
34|0|0.175957|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
35|0|0.176082|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
36|1|0.176086|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
37|0|0.184493|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
38|0|0.184830|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
39|1|0.184843|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
40|0|0.184993|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
41|0|0.192579|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
42|1|0.192600|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
43|0|0.192919|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
44|0|0.193047|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
45|1|0.193059|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
46|0|0.193219|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
47|0|0.196175|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
48|1|0.196192|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
49|0|0.200218|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
50|0|0.202208|1380|4|6|23.223.244.32|192.168.43.153|443|50892|musicstreaming
51|1|0.202228|32|4|6|192.168.43.153|23.223.244.32|50892|443|musicstreaming
